"","Date","hour","Account","month","day","year","kWh","Day.of.Week","Weekday","Peakhour","Temperature","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Conditions","WindDirDegrees"
"6637","2014-10-04","11","26908650026","10","4","2014","235.47999","6","0","1","57.9"," 57.9","100","29.73","    2.0","East","10.4","Overcast","100"
"6638","2014-10-04","12","26908650026","10","4","2014","234.92000","6","0","1","59.0"," 57.9","96","29.71","    1.5","East","10.4","Overcast","100"
"6639","2014-10-04","13","26908650026","10","4","2014","233.81999","6","0","1","59.0"," 59.0","100","29.67","    6.0","ESE","13.8","Overcast","110"
"6640","2014-10-04","14","26908650026","10","4","2014","154.16000","6","0","1","57.9"," 57.9","100","29.64","    0.5","East","13.8","Fog","100"
"6641","2014-10-04","15","26908650026","10","4","2014","149.12000","6","0","1","57.9"," 57.9","100","29.64","    0.5","ESE","13.8","Fog","110"
"6642","2014-10-04","16","26908650026","10","4","2014","136.13000","6","0","1","59.0"," 59.0","100","29.61","    5.0","East","13.8","Rain","100"
"6643","2014-10-04","17","26908650026","10","4","2014","119.39000","6","0","1","57.9"," 57.9","100","29.60","    8.0","ESE","11.5","Overcast","120"
"6644","2014-10-04","18","26908650026","10","4","2014","117.67999","6","0","1","59.0"," 59.0","100","29.59","   10.0","SE","8.1","Overcast","140"
"6645","2014-10-04","19","26908650026","10","4","2014","117.79000","6","0","0","59.0"," 59.0","100","29.57","    7.0","SE","9.2","Light Rain","130"
"6646","2014-10-04","20","26908650026","10","4","2014","117.88000","6","0","0","60.1"," 60.1","100","29.54","    8.0","ESE","11.5","Overcast","120"
"6647","2014-10-04","21","26908650026","10","4","2014"," 98.45000","6","0","0","61.0"," 61.0","100","29.53","    3.0","SSW","4.6","Light Rain","200"
"6648","2014-10-04","22","26908650026","10","4","2014"," 93.61000","6","0","0","62.1"," 62.1","100","29.54","   10.0","South","5.8","Overcast","190"
"6649","2014-10-04","23","26908650026","10","4","2014"," 94.03000","6","0","0","62.1"," 62.1","100","29.55","   10.0","WSW","11.5","Overcast","250"
"6650","2014-10-05"," 0","26908650026","10","5","2014"," 94.03000","0","0","0","61.0"," 59.0","93","29.55","   10.0","West","10.4","Mostly Cloudy","270"
"6651","2014-10-05"," 1","26908650026","10","5","2014"," 94.82000","0","0","0","57.0"," 55.0","93","29.56","   10.0","West","13.8","Mostly Cloudy","260"
"6652","2014-10-05"," 2","26908650026","10","5","2014"," 94.91000","0","0","0","55.0"," 52.0","89","29.57","   10.0","West","9.2","Mostly Cloudy","270"
"6653","2014-10-05"," 3","26908650026","10","5","2014"," 94.91000","0","0","0","53.1"," 50.0","89","29.60","   10.0","West","13.8","Mostly Cloudy","260"
"6654","2014-10-05"," 4","26908650026","10","5","2014"," 95.50000","0","0","0","51.1"," 48.9","92","29.62","   10.0","West","12.7","Clear","270"
"6655","2014-10-05"," 5","26908650026","10","5","2014"," 95.58000","0","0","0","50.0"," 46.9","89","29.64","   10.0","West","15","Partly Cloudy","270"
"6656","2014-10-05"," 6","26908650026","10","5","2014"," 94.81000","0","0","0","48.9"," 44.1","83","29.66","   10.0","West","16.1","Scattered Clouds","270"
"6657","2014-10-05"," 7","26908650026","10","5","2014","100.26000","0","0","1","48.9"," 44.1","83","29.68","   10.0","West","16.1","Scattered Clouds","280"
"6658","2014-10-05"," 8","26908650026","10","5","2014"," 99.73000","0","0","1","51.1"," 43.0","74","29.71","   10.0","West","16.1","Scattered Clouds","270"
"6659","2014-10-05"," 9","26908650026","10","5","2014","121.45000","0","0","1","53.1"," 43.0","69","29.73","   10.0","West","12.7","Scattered Clouds","270"
"6660","2014-10-05","10","26908650026","10","5","2014","122.11000","0","0","1","55.9"," 41.0","57","29.74","   10.0","West","16.1","Scattered Clouds","270"
"6661","2014-10-05","11","26908650026","10","5","2014","122.55000","0","0","1","57.0"," 37.9","49","29.75","   10.0","West","12.7","Scattered Clouds","270"
"6662","2014-10-05","12","26908650026","10","5","2014","122.28000","0","0","1","59.0"," 34.0","39","29.75","   10.0","West","17.3","Scattered Clouds","260"
"6663","2014-10-05","13","26908650026","10","5","2014","122.31000","0","0","1","59.0"," 35.1","41","29.75","   10.0","WSW","11.5","Scattered Clouds","250"
"6664","2014-10-05","14","26908650026","10","5","2014","106.45000","0","0","1","60.1"," 34.0","38","29.75","   10.0","WSW","9.2","Clear","240"
"6665","2014-10-05","15","26908650026","10","5","2014","104.80000","0","0","1","60.1"," 34.0","38","29.78","   10.0","WSW","9.2","Clear","240"
"6666","2014-10-05","16","26908650026","10","5","2014","107.70000","0","0","1","59.0"," 33.1","38","29.79","   10.0","West","9.2","Clear","260"
"6667","2014-10-05","17","26908650026","10","5","2014","108.67000","0","0","1","57.0"," 34.0","42","29.82","   10.0","WSW","12.7","Clear","240"
"6668","2014-10-05","18","26908650026","10","5","2014","107.52000","0","0","1","55.9"," 35.1","45","29.85","   10.0","WSW","8.1","Clear","250"
"6669","2014-10-05","19","26908650026","10","5","2014","107.74000","0","0","0","54.0"," 37.0","53","29.87","   10.0","SW","6.9","Clear","230"
"6670","2014-10-05","20","26908650026","10","5","2014","100.90000","0","0","0","53.1"," 37.0","55","29.90","   10.0","SW","8.1","Partly Cloudy","230"
"6671","2014-10-05","21","26908650026","10","5","2014"," 94.42000","0","0","0","52.0"," 37.0","57","29.92","   10.0","WSW","6.9","Clear","240"
"6672","2014-10-05","22","26908650026","10","5","2014"," 94.00000","0","0","0","53.1"," 35.1","50","29.94","   10.0","West","9.2","Clear","280"
"6673","2014-10-05","23","26908650026","10","5","2014"," 94.74000","0","0","0","51.1"," 37.0","59","29.95","   10.0","West","6.9","Clear","280"
"6674","2014-10-06"," 0","26908650026","10","6","2014"," 94.76000","1","1","0","50.0"," 37.9","63","29.97","   10.0","West","9.2","Clear","280"
"6675","2014-10-06"," 1","26908650026","10","6","2014"," 94.81000","1","1","0","48.9"," 37.9","66","29.99","   10.0","West","4.6","Clear","280"
"6676","2014-10-06"," 2","26908650026","10","6","2014"," 94.68000","1","1","0","48.0"," 39.0","71","29.99","   10.0","West","3.5","Clear","260"
"6677","2014-10-06"," 3","26908650026","10","6","2014"," 94.69000","1","1","0","46.0"," 39.0","76","30.02","   10.0","SW","5.8","Clear","230"
"6678","2014-10-06"," 4","26908650026","10","6","2014"," 95.19000","1","1","0","46.9"," 37.9","71","30.03","   10.0","Calm","Calm","Clear","  0"
"6679","2014-10-06"," 5","26908650026","10","6","2014"," 94.59000","1","1","0","44.1"," 37.9","79","30.04","   10.0","SSW","5.8","Clear","210"
"6680","2014-10-06"," 6","26908650026","10","6","2014","212.95000","1","1","0","44.1"," 37.9","79","30.06","   10.0","SSW","6.9","Clear","210"
"6681","2014-10-06"," 7","26908650026","10","6","2014","284.21999","1","1","1","48.0"," 39.0","71","30.09","   10.0","West","6.9","Clear","280"
"6682","2014-10-06"," 8","26908650026","10","6","2014","294.58999","1","1","1","51.1"," 39.9","66","30.10","   10.0","West","3.5","Clear","260"
"6683","2014-10-06"," 9","26908650026","10","6","2014","304.65000","1","1","1","53.1"," 41.0","64","30.12","   10.0","Calm","Calm","Clear","  0"
"6684","2014-10-06","10","26908650026","10","6","2014","302.51999","1","1","1","57.0"," 39.9","53","30.12","   10.0","SSE","4.6","Clear","150"
"6685","2014-10-06","11","26908650026","10","6","2014","304.21999","1","1","1","60.1"," 39.0","46","30.12","   10.0","South","8.1","Clear","170"
"6686","2014-10-06","12","26908650026","10","6","2014","297.06999","1","1","1","62.1"," 41.0","46","30.12","   10.0","SE","8.1","Clear","130"
"6687","2014-10-06","13","26908650026","10","6","2014","287.08999","1","1","1","66.0"," 37.9","36","30.10","   10.0","SSW","11.5","Partly Cloudy","200"
"6688","2014-10-06","14","26908650026","10","6","2014","276.45999","1","1","1","66.0"," 39.9","38","30.09","   10.0","SSW","13.8","Partly Cloudy","200"
"6689","2014-10-06","15","26908650026","10","6","2014","271.12999","1","1","1","66.0"," 41.0","40","30.09","   10.0","South","15.0","Partly Cloudy","190"
"6690","2014-10-06","16","26908650026","10","6","2014","271.71999","1","1","1","64.0"," 45.0","50","30.10","   10.0","South","12.7","Partly Cloudy","190"
"6691","2014-10-06","17","26908650026","10","6","2014","221.51000","1","1","1","62.1"," 46.9","58","30.10","   10.0","South","13.8","Partly Cloudy","180"
"6692","2014-10-06","18","26908650026","10","6","2014","168.83999","1","1","1","60.1"," 48.0","64","30.12","   10.0","South","10.4","Partly Cloudy","170"
"6693","2014-10-06","19","26908650026","10","6","2014","147.08000","1","1","0","59.0"," 48.9","69","30.14","   10.0","SSE","8.1","Partly Cloudy","160"
"6694","2014-10-06","20","26908650026","10","6","2014","139.90000","1","1","0","57.0"," 50.0","77","30.15","   10.0","SE","9.2","Partly Cloudy","140"
"6695","2014-10-06","21","26908650026","10","6","2014","107.56000","1","1","0","55.9"," 48.9","77","30.16","   10.0","SE","8.1","Partly Cloudy","140"
"6696","2014-10-06","22","26908650026","10","6","2014","101.34000","1","1","0","55.9"," 50.0","80","30.15","   10.0","SE","5.8","Partly Cloudy","140"
"6697","2014-10-06","23","26908650026","10","6","2014","100.66000","1","1","0","55.9"," 51.1","84","30.16","   10.0","SE","9.2","Partly Cloudy","140"
"6698","2014-10-07"," 0","26908650026","10","7","2014"," 99.68000","2","1","0","55.9"," 53.1","90","30.15","   10.0","SSE","5.8","Partly Cloudy","150"
"6699","2014-10-07"," 1","26908650026","10","7","2014"," 86.86000","2","1","0","55.9"," 54.0","93","30.14","   10.0","SSE","8.1","Partly Cloudy","160"
"6700","2014-10-07"," 2","26908650026","10","7","2014"," 82.66000","2","1","0","55.0"," 53.1","93","30.13","   10.0","South","4.6","Partly Cloudy","170"
"6701","2014-10-07"," 3","26908650026","10","7","2014"," 89.61000","2","1","0","55.0"," 53.1","93","30.13","   10.0","SSE","4.6","Scattered Clouds","160"
"6702","2014-10-07"," 4","26908650026","10","7","2014","100.00000","2","1","0","57.9"," 55.0","90","30.13","   10.0","South","9.2","Scattered Clouds","170"
"6703","2014-10-07"," 5","26908650026","10","7","2014","100.41000","2","1","0","60.1"," 55.9","86","30.13","   10.0","SSE","10.4","Mostly Cloudy","160"
"6704","2014-10-07"," 6","26908650026","10","7","2014","228.29999","2","1","0","60.1"," 55.9","86","30.12","   10.0","SSE","12.7","Mostly Cloudy","160"
"6705","2014-10-07"," 7","26908650026","10","7","2014","291.32000","2","1","1","61.0"," 57.0","87","30.12","   10.0","SSE","13.8","Mostly Cloudy","160"
"6706","2014-10-07"," 8","26908650026","10","7","2014","296.87000","2","1","1","64.0"," 57.0","78","30.10","   10.0","SSE","16.1","Mostly Cloudy","150"
"6707","2014-10-07"," 9","26908650026","10","7","2014","304.37999","2","1","1","66.9"," 57.0","70","30.09","   10.0","SSE","17.3","Mostly Cloudy","160"
"6708","2014-10-07","10","26908650026","10","7","2014","299.35999","2","1","1","66.9"," 57.0","70","30.09","   10.0","SSE","15","Light Rain","160"
"6709","2014-10-07","11","26908650026","10","7","2014","297.91999","2","1","1","68.0"," 59.0","73","30.06","   10.0","South","21.9","Mostly Cloudy","170"
"6710","2014-10-07","12","26908650026","10","7","2014","294.32999","2","1","1","69.1"," 59.0","70","30.05","   10.0","South","16.1","Overcast","170"
"6711","2014-10-07","13","26908650026","10","7","2014","295.76999","2","1","1","72.0"," 59.0","64","30.03","   10.0","South","26.5","Overcast","180"
"6712","2014-10-07","14","26908650026","10","7","2014","284.87000","2","1","1","72.0"," 55.9","57","30.02","   10.0","South","21.9","Mostly Cloudy","190"
"6713","2014-10-07","15","26908650026","10","7","2014","279.64999","2","1","1","71.1"," 52.0","51","30.01","   10.0","South","23","Mostly Cloudy","190"
"6714","2014-10-07","16","26908650026","10","7","2014","281.52999","2","1","1","69.1"," 55.0","61","30.01","   10.0","South","15","Mostly Cloudy","190"
"6715","2014-10-07","17","26908650026","10","7","2014","234.21000","2","1","1","68.0"," 54.0","61","30.02","   10.0","SSW","16.1","Mostly Cloudy","200"
"6716","2014-10-07","18","26908650026","10","7","2014","173.15000","2","1","1","66.9"," 55.0","66","30.02","   10.0","South","12.7","Scattered Clouds","190"
"6717","2014-10-07","19","26908650026","10","7","2014","154.24000","2","1","0","66.0"," 57.0","73","30.02","   10.0","South","10.4","Scattered Clouds","180"
"6718","2014-10-07","20","26908650026","10","7","2014","146.58000","2","1","0","64.9"," 59.0","81","30.02","   10.0","South","8.1","Mostly Cloudy","180"
"6719","2014-10-07","21","26908650026","10","7","2014","108.65000","2","1","0","64.0"," 60.1","87","30.02","   10.0","South","8.1","Mostly Cloudy","180"
"6720","2014-10-07","22","26908650026","10","7","2014"," 98.66000","2","1","0","64.0"," 60.1","87","30.02","   10.0","South","8.1","Mostly Cloudy","180"
"6721","2014-10-07","23","26908650026","10","7","2014"," 97.15000","2","1","0","64.0"," 62.1","93","29.98","    8.0","South","6.9","Mostly Cloudy","170"
"6722","2014-10-08"," 0","26908650026","10","8","2014"," 97.17000","3","1","0","64.9"," 63.0","93","29.97","   10.0","South","10.4","Overcast","180"
"6723","2014-10-08"," 1","26908650026","10","8","2014"," 96.83000","3","1","0","64.9"," 62.1","90","29.95","   10.0","South","9.2","Overcast","170"
"6724","2014-10-08"," 2","26908650026","10","8","2014"," 97.05000","3","1","0","64.0"," 63.0","96","29.90","   10.0","SSE","8.1","Mostly Cloudy","150"
"6725","2014-10-08"," 3","26908650026","10","8","2014"," 96.89000","3","1","0","66.0"," 63.0","90","29.86","   10.0","South","13.8","Mostly Cloudy","170"
"6726","2014-10-08"," 4","26908650026","10","8","2014"," 97.44000","3","1","0","66.0"," 62.1","87","29.82","   10.0","SSE","12.7","Mostly Cloudy","160"
"6727","2014-10-08"," 5","26908650026","10","8","2014"," 98.09000","3","1","0","66.9"," 60.1","79","29.80","   10.0","SSW","19.6","Light Rain","200"
"6728","2014-10-08"," 6","26908650026","10","8","2014","233.69000","3","1","0","64.0"," 57.9","80","29.79","   10.0","South","13.8","Mostly Cloudy","190"
"6729","2014-10-08"," 7","26908650026","10","8","2014","300.22999","3","1","1","64.9"," 59.0","81","29.78","   10.0","SSW","13.8","Mostly Cloudy","200"
"6730","2014-10-08"," 8","26908650026","10","8","2014","291.36999","3","1","1","66.0"," 59.0","78","29.77","   10.0","SSW","15","Mostly Cloudy","200"
"6731","2014-10-08"," 9","26908650026","10","8","2014","292.48999","3","1","1","66.9"," 59.0","76","29.76","   10.0","SW","12.7","Mostly Cloudy","220"
"6732","2014-10-08","10","26908650026","10","8","2014","304.66999","3","1","1","70.0"," 54.0","57","29.75","   10.0","West","18.4","Mostly Cloudy","260"
"6733","2014-10-08","11","26908650026","10","8","2014","309.46999","3","1","1","71.1"," 53.1","53","29.73","   10.0","SW","18.4","Scattered Clouds","230"
"6734","2014-10-08","12","26908650026","10","8","2014","314.19999","3","1","1","70.0"," 48.9","47","29.73","   10.0","West","20.7","Scattered Clouds","260"
"6735","2014-10-08","13","26908650026","10","8","2014","312.80999","3","1","1","72.0"," 46.9","41","29.71","   10.0","WSW","19.6","Scattered Clouds","250"
"6736","2014-10-08","14","26908650026","10","8","2014","309.17999","3","1","1","70.0"," 46.9","44","29.71","   10.0","WSW","16.1","Scattered Clouds","240"
"6737","2014-10-08","15","26908650026","10","8","2014","235.63000","3","1","1","72.0"," 45.0","38","29.70","   10.0","WSW","16.1","Scattered Clouds","240"
"6738","2014-10-08","16","26908650026","10","8","2014","297.15000","3","1","1","70.0"," 46.0","42","29.72","   10.0","West","13.8","Scattered Clouds","280"
"6739","2014-10-08","17","26908650026","10","8","2014","253.08999","3","1","1","69.1"," 46.0","44","29.74","   10.0","WSW","13.8","Scattered Clouds","250"
"6740","2014-10-08","18","26908650026","10","8","2014","201.00999","3","1","1","68.0"," 46.0","45","29.75","   10.0","SW","8.1","Scattered Clouds","230"
"6741","2014-10-08","19","26908650026","10","8","2014","185.10000","3","1","0","66.0"," 46.0","48","29.77","   10.0","SW","8.1","Scattered Clouds","220"
"6742","2014-10-08","20","26908650026","10","8","2014","179.57000","3","1","0","62.1"," 48.0","60","29.78","   10.0","SW","10.4","Scattered Clouds","220"
"6743","2014-10-08","21","26908650026","10","8","2014"," 83.06000","3","1","0","62.1"," 48.0","60","29.82","   10.0","WSW","13.8","Partly Cloudy","250"
"6744","2014-10-08","22","26908650026","10","8","2014"," 67.12000","3","1","0","60.1"," 46.0","60","29.86","   10.0","West","10.4","Partly Cloudy","280"
"6745","2014-10-08","23","26908650026","10","8","2014"," 66.28000","3","1","0","59.0"," 39.9","49","29.87","   10.0","WNW","16.1","Partly Cloudy","290"
"6746","2014-10-09"," 0","26908650026","10","9","2014"," 66.34000","4","1","0","57.9"," 36.0","44","29.88","   10.0","WNW","18.4","Mostly Cloudy","290"
"6747","2014-10-09"," 1","26908650026","10","9","2014"," 66.45000","4","1","0","57.0"," 35.1","44","29.89","   10.0","West","16.1","Partly Cloudy","280"
"6748","2014-10-09"," 2","26908650026","10","9","2014"," 66.67000","4","1","0","55.0"," 35.1","47","29.89","   10.0","West","12.7","Partly Cloudy","280"
"6749","2014-10-09"," 3","26908650026","10","9","2014"," 66.55000","4","1","0","54.0"," 34.0","47","29.90","   10.0","SW","8.1","Partly Cloudy","220"
"6750","2014-10-09"," 4","26908650026","10","9","2014"," 83.25000","4","1","0","53.1"," 35.1","50","29.92","   10.0","WSW","9.2","Partly Cloudy","250"
"6751","2014-10-09"," 5","26908650026","10","9","2014"," 85.19000","4","1","0","51.1"," 35.1","54","29.93","   10.0","SW","10.4","Partly Cloudy","220"
"6752","2014-10-09"," 6","26908650026","10","9","2014","185.09000","4","1","0","50.0"," 37.0","61","29.94","   10.0","SW","8.1","Scattered Clouds","230"
"6753","2014-10-09"," 7","26908650026","10","9","2014","271.78999","4","1","1","52.0"," 37.0","57","29.95","   10.0","SW","11.5","Scattered Clouds","230"
"6754","2014-10-09"," 8","26908650026","10","9","2014","286.75999","4","1","1","55.9"," 37.9","51","29.96","   10.0","West","17.3","Partly Cloudy","260"
"6755","2014-10-09"," 9","26908650026","10","9","2014","295.70999","4","1","1","59.0"," 37.9","46","29.96","   10.0","West","16.1","Partly Cloudy","270"
"6756","2014-10-09","10","26908650026","10","9","2014","301.93999","4","1","1","61.0"," 37.9","42","29.94","   10.0","West","12.7","Partly Cloudy","260"
